dataset_1,dataset_2,dataset,model,time (sec),precision,recall,f1,good_behavior_response_rate,examples,total_matches,weights_extracted_from
walmart,amazon,D8,qwen2.5-tf-p1,688.802900314331,65.71741511500548,70.33997655334115,67.95016987542468,1.0,vector_based_examples_dict_1,913,TopKJoin
walmart,amazon,D8,qwen2.5-tf-p1,688.8035163879395,62.538071065989854,72.21570926143025,67.02937976060936,1.0,vector_based_examples_dict_1,985,distilroberta
walmart,amazon,D8,qwen2.5-tf-p2,684.2694838047028,66.47127784290738,66.47127784290738,66.47127784290738,1.0,vector_based_examples_dict_1,853,TopKJoin
walmart,amazon,D8,qwen2.5-tf-p2,684.2707977294922,63.864628820960704,68.58147713950761,66.1390616167326,1.0,vector_based_examples_dict_1,916,distilroberta
walmart,amazon,D8,llama3.1-z-p1,688.6602692604065,38.82211538461539,75.7327080890973,51.330949543106875,1.0,vector_based_examples_dict_1,1664,TopKJoin
walmart,amazon,D8,llama3.1-z-p1,688.6654753684998,32.043010752688176,69.87104337631888,43.93660154810173,1.0,vector_based_examples_dict_1,1860,distilroberta
walmart,amazon,D8,llama3.1-z-p2,685.3568456172943,39.105793450881606,72.80187573270808,50.88078656288406,1.0,vector_based_examples_dict_1,1588,TopKJoin
walmart,amazon,D8,llama3.1-z-p2,685.3609647750854,32.30510375771172,67.5263774912075,43.702579666160844,1.0,vector_based_examples_dict_1,1783,distilroberta
walmart,amazon,D8,llama3.1-ft-p1,700.9733233451843,41.101055806938156,63.89214536928488,50.02294630564479,1.0,vector_based_examples_dict_1,1326,TopKJoin
walmart,amazon,D8,llama3.1-ft-p1,700.9775071144104,34.65282284231019,62.60257913247362,44.611528822055135,1.0,vector_based_examples_dict_1,1541,distilroberta
walmart,amazon,D8,llama3.1-ft-p2,698.3920426368713,40.949316170555115,59.67174677608441,48.56870229007634,1.0,vector_based_examples_dict_1,1243,TopKJoin
walmart,amazon,D8,llama3.1-ft-p2,698.3454484939575,34.55571227080395,57.444314185228606,43.15279612505504,1.0,vector_based_examples_dict_1,1418,distilroberta
walmart,amazon,D8,llama3.1-tf-p1,698.9701173305511,37.27945361411497,76.78780773739742,50.191570881226056,1.0,vector_based_examples_dict_1,1757,TopKJoin
walmart,amazon,D8,llama3.1-tf-p1,698.9751369953156,30.39066463723998,70.22274325908559,42.422096317280456,1.0,vector_based_examples_dict_1,1971,distilroberta
walmart,amazon,D8,llama3.1-tf-p2,698.4065427780151,38.05309734513274,75.61547479484173,50.627943485086334,1.0,vector_based_examples_dict_1,1695,TopKJoin
walmart,amazon,D8,llama3.1-tf-p2,698.4105553627014,32.152300370174515,71.2778429073857,44.31486880466473,1.0,vector_based_examples_dict_1,1891,distilroberta
walmart,amazon,D8,orca2-z-p1,493.43410563468933,46.70991658943466,59.08558030480656,52.17391304347827,1.0,vector_based_examples_dict_1,1079,TopKJoin
walmart,amazon,D8,orca2-z-p1,493.4365396499634,41.01077050538525,58.03048065650644,48.05825242718447,1.0,vector_based_examples_dict_1,1207,distilroberta
walmart,amazon,D8,orca2-z-p2,486.4844434261322,47.953216374269005,57.678780773739746,52.3682810005322,1.0,vector_based_examples_dict_1,1026,TopKJoin
walmart,amazon,D8,orca2-z-p2,486.48670172691345,42.38178633975482,56.7409144196952,48.521303258145366,1.0,vector_based_examples_dict_1,1142,distilroberta
walmart,amazon,D8,orca2-ft-p1,530.5630958080292,49.73637961335677,33.17702227432591,39.80309423347397,0.9909513960703206,vector_based_examples_dict_1,569,TopKJoin
walmart,amazon,D8,orca2-ft-p1,530.5637049674988,44.65408805031446,33.29425556858148,38.146406984553394,0.9909513960703206,vector_based_examples_dict_1,636,distilroberta
walmart,amazon,D8,orca2-ft-p2,510.9449734687805,50.90252707581227,33.059788980070344,40.085287846481876,0.999741468459152,vector_based_examples_dict_1,554,TopKJoin
walmart,amazon,D8,orca2-ft-p2,510.9460029602051,44.07582938388626,32.708089097303635,37.55047106325706,0.999741468459152,vector_based_examples_dict_1,633,distilroberta
walmart,amazon,D8,orca2-tf-p1,540.9025382995605,38.3985441310282,49.47245017584994,43.23770491803279,0.9821613236814892,vector_based_examples_dict_1,1099,TopKJoin
walmart,amazon,D8,orca2-tf-p1,540.8564612865448,31.753554502369667,47.127784290738575,37.942425672487026,0.9821613236814892,vector_based_examples_dict_1,1266,distilroberta
walmart,amazon,D8,orca2-tf-p2,510.8682222366333,39.74854932301741,48.18288393903868,43.56120826709062,0.9952171664943124,vector_based_examples_dict_1,1034,TopKJoin
walmart,amazon,D8,orca2-tf-p2,510.87070989608765,33.58585858585859,46.776084407971865,39.09848113669769,0.9952171664943124,vector_based_examples_dict_1,1188,distilroberta
walmart,amazon,D8,openhermes-z-p1,500.8884835243225,46.059678653404745,70.57444314185229,55.74074074074075,1.0,vector_based_examples_dict_1,1307,TopKJoin
walmart,amazon,D8,openhermes-z-p1,500.8913118839264,39.41256830601093,67.64361078546307,49.805783340526546,1.0,vector_based_examples_dict_1,1464,distilroberta
walmart,amazon,D8,openhermes-z-p2,499.1012604236603,47.646103896103895,68.81594372801875,56.30695443645083,1.0,vector_based_examples_dict_1,1232,TopKJoin
walmart,amazon,D8,openhermes-z-p2,499.1041579246521,41.65446559297219,66.70574443141852,51.28436232537179,1.0,vector_based_examples_dict_1,1366,distilroberta
walmart,amazon,D8,openhermes-ft-p1,517.7597579956055,46.15384615384615,58.38218053927315,51.5527950310559,1.0,vector_based_examples_dict_1,1079,TopKJoin
walmart,amazon,D8,openhermes-ft-p1,517.7622253894806,39.23639317627945,56.62368112543963,46.353166986564304,1.0,vector_based_examples_dict_1,1231,distilroberta
walmart,amazon,D8,openhermes-ft-p2,518.535236120224,46.814964610717894,54.279015240328256,50.27144408251899,1.0,vector_based_examples_dict_1,989,TopKJoin
walmart,amazon,D8,openhermes-ft-p2,518.5372538566589,41.06019766397125,53.575615474794844,46.49033570701933,1.0,vector_based_examples_dict_1,1113,distilroberta
walmart,amazon,D8,openhermes-tf-p1,519.1365611553192,48.06985294117647,61.31301289566237,53.88974755280782,1.0,vector_based_examples_dict_1,1088,TopKJoin
walmart,amazon,D8,openhermes-tf-p1,519.1388409137726,41.83927091963546,59.20281359906213,49.029126213592235,1.0,vector_based_examples_dict_1,1207,distilroberta
walmart,amazon,D8,openhermes-tf-p2,516.7814161777496,45.74162679425837,56.03751465416178,50.36880927291887,1.0,vector_based_examples_dict_1,1045,TopKJoin
walmart,amazon,D8,openhermes-tf-p2,516.783401966095,39.62264150943396,54.161781946072686,45.76523031203566,1.0,vector_based_examples_dict_1,1166,distilroberta
walmart,amazon,D8,zephyr-z-p1,550.0219781398773,50.50270688321732,76.55334114888629,60.85740913327121,0.9978024819027922,vector_based_examples_dict_1,1293,TopKJoin
walmart,amazon,D8,zephyr-z-p1,549.9749569892883,45.54455445544555,75.49824150058618,56.8151742390825,0.9978024819027922,vector_based_examples_dict_1,1414,distilroberta
walmart,amazon,D8,zephyr-z-p2,551.9972319602966,57.99220272904484,69.75381008206331,63.33155934007452,0.9961220268872802,vector_based_examples_dict_1,1026,TopKJoin
walmart,amazon,D8,zephyr-z-p2,551.9986250400543,53.70866845397676,70.45720984759672,60.95334685598377,0.9961220268872802,vector_based_examples_dict_1,1119,distilroberta
walmart,amazon,D8,zephyr-ft-p1,659.3840525150299,58.19935691318327,21.219226260257916,31.099656357388316,0.8248448810754913,vector_based_examples_dict_1,311,TopKJoin
walmart,amazon,D8,zephyr-ft-p1,659.3848135471344,51.955307262569825,21.805392731535754,30.718414533443433,0.8248448810754913,vector_based_examples_dict_1,358,distilroberta
walmart,amazon,D8,zephyr-ft-p2,715.8690531253815,50.0,6.096131301289566,10.867293625914314,0.7498707342295761,vector_based_examples_dict_1,104,TopKJoin
walmart,amazon,D8,zephyr-ft-p2,715.8691680431366,45.90163934426229,6.565064478311841,11.487179487179489,0.7498707342295761,vector_based_examples_dict_1,122,distilroberta
walmart,amazon,D8,zephyr-tf-p1,620.1336660385132,49.85507246376812,20.164126611957798,28.71452420701169,0.8347983453981386,vector_based_examples_dict_1,345,TopKJoin
walmart,amazon,D8,zephyr-tf-p1,620.1340563297272,44.19753086419753,20.984759671746776,28.45786963434022,0.8347983453981386,vector_based_examples_dict_1,405,distilroberta
walmart,amazon,D8,zephyr-tf-p2,640.0864405632019,42.56410256410256,9.730363423212191,15.83969465648855,0.8076525336091003,vector_based_examples_dict_1,195,TopKJoin
walmart,amazon,D8,zephyr-tf-p2,640.0869767665863,36.17886178861789,10.433763188745605,16.196542311191994,0.8076525336091003,vector_based_examples_dict_1,246,distilroberta
walmart,amazon,D8,gemma3n-ft-p1,1771.113924264908,41.8348623853211,80.18757327080891,54.983922829582,1.0,vector_based_examples_dict_2,1635,TopKJoin
walmart,amazon,D8,gemma3n-ft-p1,1771.1689631938937,35.422495803021825,74.20867526377492,47.95454545454545,1.0,vector_based_examples_dict_2,1787,distilroberta
walmart,amazon,D8,gemma3n-ft-p2,1673.8057038784027,41.896024464831804,80.30480656506448,55.06430868167204,1.0,vector_based_examples_dict_2,1635,TopKJoin
walmart,amazon,D8,gemma3n-ft-p2,1673.810373544693,35.33034714445689,73.97420867526378,47.82114437286851,1.0,vector_based_examples_dict_2,1786,distilroberta
walmart,amazon,D8,gemma3n-tf-p1,1769.5262539386747,42.51870324189526,79.95310668229777,55.5148555148555,1.0,vector_based_examples_dict_2,1604,TopKJoin
walmart,amazon,D8,gemma3n-tf-p1,1769.5320067405698,35.932203389830505,74.56037514654162,48.4940907357987,1.0,vector_based_examples_dict_2,1770,distilroberta
walmart,amazon,D8,gemma3n-tf-p2,1673.1695652008057,40.44073853484217,79.60140679953108,53.63349131121644,1.0,vector_based_examples_dict_2,1679,TopKJoin
walmart,amazon,D8,gemma3n-tf-p2,1673.1206068992615,33.931484502446985,73.1535756154748,46.35958395245171,1.0,vector_based_examples_dict_2,1839,distilroberta
walmart,amazon,D8,qwen2.5-ft-p1,684.2545521259308,65.17571884984025,71.74677608440797,68.30357142857142,1.0,vector_based_examples_dict_2,939,TopKJoin
walmart,amazon,D8,qwen2.5-ft-p1,684.2556698322296,61.8905472636816,72.91910902696365,66.95371367061357,1.0,vector_based_examples_dict_2,1005,distilroberta
walmart,amazon,D8,qwen2.5-ft-p2,683.5938904285431,66.0480349344978,70.926143024619,68.40022611644999,1.0,vector_based_examples_dict_2,916,TopKJoin
walmart,amazon,D8,qwen2.5-ft-p2,683.5948889255524,62.398373983739845,71.98124267291911,66.8481219379423,1.0,vector_based_examples_dict_2,984,distilroberta
walmart,amazon,D8,qwen2.5-tf-p1,685.1297962665558,63.87225548902195,75.0293083235639,69.00269541778977,1.0,vector_based_examples_dict_2,1002,TopKJoin
walmart,amazon,D8,qwen2.5-tf-p1,685.1307854652405,59.81481481481481,75.7327080890973,66.8391101914123,1.0,vector_based_examples_dict_2,1080,distilroberta
walmart,amazon,D8,qwen2.5-tf-p2,684.7145428657532,65.48488008342022,73.62250879249707,69.31567328918322,1.0,vector_based_examples_dict_2,959,TopKJoin
walmart,amazon,D8,qwen2.5-tf-p2,684.7158303260803,61.057692307692314,74.44314185228606,67.0892762810354,1.0,vector_based_examples_dict_2,1040,distilroberta
walmart,amazon,D8,llama3.1-ft-p1,700.2893409729004,38.942891859052246,75.14654161781947,51.30052020808324,1.0,vector_based_examples_dict_2,1646,TopKJoin
walmart,amazon,D8,llama3.1-ft-p1,700.293539762497,32.17580032555616,69.51934349355217,43.99109792284867,1.0,vector_based_examples_dict_2,1843,distilroberta
walmart,amazon,D8,llama3.1-ft-p2,696.2993669509888,38.135086670651525,74.79484173505276,50.51464766429137,1.0,vector_based_examples_dict_2,1673,TopKJoin
walmart,amazon,D8,llama3.1-ft-p2,696.304521560669,32.19616204690831,70.80890973036342,44.265298644192015,1.0,vector_based_examples_dict_2,1876,distilroberta
walmart,amazon,D8,llama3.1-tf-p1,697.010847568512,33.98398398398398,79.60140679953108,47.63240968081375,1.0,vector_based_examples_dict_2,1998,TopKJoin
walmart,amazon,D8,llama3.1-tf-p1,696.9595651626587,27.710843373493976,70.10550996483002,39.721022915974764,1.0,vector_based_examples_dict_2,2158,distilroberta
walmart,amazon,D8,llama3.1-tf-p2,696.666610956192,36.30984400215169,79.1324736225088,49.778761061946895,1.0,vector_based_examples_dict_2,1859,TopKJoin
walmart,amazon,D8,llama3.1-tf-p2,696.672933101654,29.757785467128027,70.57444314185229,41.863699582753824,1.0,vector_based_examples_dict_2,2023,distilroberta
walmart,amazon,D8,orca2-ft-p1,539.3643400669098,45.605306799336645,32.23915592028136,37.77472527472527,0.9909513960703206,vector_based_examples_dict_2,603,TopKJoin
walmart,amazon,D8,orca2-ft-p1,539.3658137321472,39.45480631276901,32.23915592028136,35.48387096774193,0.9909513960703206,vector_based_examples_dict_2,697,distilroberta
walmart,amazon,D8,orca2-ft-p2,509.5816502571106,48.53556485355649,27.198124267291913,34.86100676183321,0.999612202688728,vector_based_examples_dict_2,478,TopKJoin
walmart,amazon,D8,orca2-ft-p2,509.63433599472046,42.279411764705884,26.963657678780773,32.927702219040796,0.999612202688728,vector_based_examples_dict_2,544,distilroberta
walmart,amazon,D8,orca2-tf-p1,583.9512813091278,34.5707656612529,34.93552168815944,34.75218658892128,0.9722078593588418,vector_based_examples_dict_2,862,TopKJoin
walmart,amazon,D8,orca2-tf-p1,583.9536962509155,28.65612648221344,33.99765533411489,31.099195710455767,0.9722078593588418,vector_based_examples_dict_2,1012,distilroberta
walmart,amazon,D8,orca2-tf-p2,513.3870441913605,34.10041841004184,38.21805392731536,36.04201216141515,0.9974146845915202,vector_based_examples_dict_2,956,TopKJoin
walmart,amazon,D8,orca2-tf-p2,513.3896772861481,28.596802841918294,37.74912075029309,32.54168772107124,0.9974146845915202,vector_based_examples_dict_2,1126,distilroberta
walmart,amazon,D8,openhermes-ft-p1,517.5609967708588,44.984802431610944,69.4021101992966,54.58736745043799,1.0,vector_based_examples_dict_2,1316,TopKJoin
walmart,amazon,D8,openhermes-ft-p1,517.563912153244,38.91184573002755,66.23681125439624,49.0238611713666,1.0,vector_based_examples_dict_2,1452,distilroberta
walmart,amazon,D8,openhermes-ft-p2,517.9302022457123,44.70938897168406,70.33997655334115,54.66970387243736,1.0,vector_based_examples_dict_2,1342,TopKJoin
walmart,amazon,D8,openhermes-ft-p2,517.9333870410919,37.94019933554817,66.94021101992966,48.430873621713324,1.0,vector_based_examples_dict_2,1505,distilroberta
walmart,amazon,D8,openhermes-tf-p1,518.785924911499,42.438692098092645,73.03634232121922,53.68375700129254,1.0,vector_based_examples_dict_2,1468,TopKJoin
walmart,amazon,D8,openhermes-tf-p1,518.7888915538788,36.67692307692308,69.87104337631888,48.103309120258274,1.0,vector_based_examples_dict_2,1625,distilroberta
walmart,amazon,D8,openhermes-tf-p2,516.2152285575867,44.44444444444444,69.87104337631888,54.32999088422971,1.0,vector_based_examples_dict_2,1341,TopKJoin
walmart,amazon,D8,openhermes-tf-p2,516.218005657196,38.0,66.8229777256741,48.4487887802805,1.0,vector_based_examples_dict_2,1500,distilroberta
walmart,amazon,D8,zephyr-ft-p1,2168.7770726680756,33.86454183266932,9.964830011723329,15.398550724637678,0.2912357807652533,vector_based_examples_dict_2,251,TopKJoin
walmart,amazon,D8,zephyr-ft-p1,2168.77792263031,28.134556574923547,10.785463071512309,15.593220338983052,0.2912357807652533,vector_based_examples_dict_2,327,distilroberta
walmart,amazon,D8,zephyr-ft-p2,871.2586181163788,35.77981651376147,4.572098475967175,8.108108108108109,0.2737849017580144,vector_based_examples_dict_2,109,TopKJoin
walmart,amazon,D8,zephyr-ft-p2,871.2588617801666,27.659574468085108,4.572098475967175,7.847082494969819,0.2737849017580144,vector_based_examples_dict_2,141,distilroberta
walmart,amazon,D8,zephyr-tf-p1,825.5381066799164,36.50137741046832,31.06682297772567,33.565547815072826,0.5729058945191313,vector_based_examples_dict_2,726,TopKJoin
walmart,amazon,D8,zephyr-tf-p1,825.5895807743073,31.3953488372093,31.652989449003517,31.52364273204904,0.5729058945191313,vector_based_examples_dict_2,860,distilroberta
walmart,amazon,D8,zephyr-tf-p2,2151.674979686737,30.681818181818183,12.661195779601405,17.925311203319502,0.4616080661840744,vector_based_examples_dict_2,352,TopKJoin
walmart,amazon,D8,zephyr-tf-p2,2151.676255941391,25.494505494505493,13.599062133645957,17.737003058103976,0.4616080661840744,vector_based_examples_dict_2,455,distilroberta
walmart,amazon,D8,gemma3n-ft-p1,1771.2060298919675,47.35006973500697,79.60140679953108,59.37909925666812,1.0,join_examples_dict_1,1434,TopKJoin
walmart,amazon,D8,gemma3n-ft-p1,1771.2091250419614,41.37713202779533,76.78780773739742,53.77668308702791,1.0,join_examples_dict_1,1583,distilroberta
walmart,amazon,D8,gemma3n-ft-p2,1671.3249928951263,47.168508287292816,80.07033997655334,59.36549326379835,1.0,join_examples_dict_1,1448,TopKJoin
walmart,amazon,D8,gemma3n-ft-p2,1671.3291079998016,41.059190031152646,77.2567409144197,53.62082994304311,1.0,join_examples_dict_1,1605,distilroberta
walmart,amazon,D8,gemma3n-tf-p1,1768.7248511314392,49.053857350800584,79.01524032825323,60.52986079928154,1.0,join_examples_dict_1,1374,TopKJoin
walmart,amazon,D8,gemma3n-tf-p1,1768.7273967266083,43.41495698213104,76.90504103165298,55.499153976311334,1.0,join_examples_dict_1,1511,distilroberta
walmart,amazon,D8,gemma3n-tf-p2,1669.3935220241547,45.424181696726784,79.71864009378663,57.87234042553191,1.0,join_examples_dict_1,1497,TopKJoin
walmart,amazon,D8,gemma3n-tf-p2,1669.3977897167206,39.43064809206541,76.31887456037515,51.996805111821075,1.0,join_examples_dict_1,1651,distilroberta
walmart,amazon,D8,qwen2.5-ft-p1,684.2030072212219,69.0721649484536,62.83704572098476,65.80724370779619,1.0,join_examples_dict_1,776,TopKJoin
walmart,amazon,D8,qwen2.5-ft-p1,684.2038085460663,66.02641056422569,64.47831184056272,65.24317912218268,1.0,join_examples_dict_1,833,distilroberta
walmart,amazon,D8,qwen2.5-ft-p2,685.6957321166992,68.83116883116884,62.13364595545134,65.31115218730746,1.0,join_examples_dict_1,770,TopKJoin
walmart,amazon,D8,qwen2.5-ft-p2,685.6967027187347,65.73849878934624,63.65767878077374,64.6813579511614,1.0,join_examples_dict_1,826,distilroberta
walmart,amazon,D8,qwen2.5-tf-p1,685.5507047176361,65.03642039542143,73.27080890973036,68.90848952590959,1.0,join_examples_dict_1,961,TopKJoin
walmart,amazon,D8,qwen2.5-tf-p1,685.5514962673187,61.657032755298644,75.0293083235639,67.68905341089372,1.0,join_examples_dict_1,1038,distilroberta
walmart,amazon,D8,qwen2.5-tf-p2,683.1131882667542,65.43075245365321,70.33997655334115,67.79661016949152,1.0,join_examples_dict_1,917,TopKJoin
walmart,amazon,D8,qwen2.5-tf-p2,683.1143434047699,62.00607902735562,71.74677608440797,66.52173913043478,1.0,join_examples_dict_1,987,distilroberta
walmart,amazon,D8,llama3.1-ft-p1,699.6682703495026,38.06571605703658,71.98124267291911,49.79724249797243,1.0,join_examples_dict_1,1613,TopKJoin
walmart,amazon,D8,llama3.1-ft-p1,699.6731638908386,31.182212581344903,67.40914419695193,42.639970337411945,1.0,join_examples_dict_1,1844,distilroberta
walmart,amazon,D8,llama3.1-ft-p2,694.5836579799652,38.792549775208734,70.80890973036342,50.12448132780083,1.0,join_examples_dict_1,1557,TopKJoin
walmart,amazon,D8,llama3.1-ft-p2,694.636990070343,32.669322709163346,67.29191090269636,43.984674329501914,1.0,join_examples_dict_1,1757,distilroberta
walmart,amazon,D8,llama3.1-tf-p1,697.8481705188751,35.91549295774648,77.72567409144196,49.129307150796585,1.0,join_examples_dict_1,1846,TopKJoin
walmart,amazon,D8,llama3.1-tf-p1,697.8534235954285,30.250860796851942,72.09847596717468,42.61954261954262,1.0,join_examples_dict_1,2033,distilroberta
walmart,amazon,D8,llama3.1-tf-p2,696.4137465953827,36.152570480928695,76.67057444314185,49.13598797896318,1.0,join_examples_dict_1,1809,TopKJoin
walmart,amazon,D8,llama3.1-tf-p2,696.4159948825836,30.14594866633115,70.22274325908559,42.183098591549296,1.0,join_examples_dict_1,1987,distilroberta
walmart,amazon,D8,orca2-ft-p1,522.32062292099,50.552486187845304,21.45369284876905,30.12345679012346,0.9935367114788004,join_examples_dict_1,362,TopKJoin
walmart,amazon,D8,orca2-ft-p1,522.3211388587952,45.7002457002457,21.805392731535754,29.523809523809526,0.9935367114788004,join_examples_dict_1,407,distilroberta
walmart,amazon,D8,orca2-ft-p2,505.89339590072626,50.114942528735625,25.55685814771395,33.85093167701863,0.998965873836608,join_examples_dict_1,435,TopKJoin
walmart,amazon,D8,orca2-ft-p2,505.8941321372985,45.45454545454545,25.791324736225086,32.909498878085266,0.998965873836608,join_examples_dict_1,484,distilroberta
walmart,amazon,D8,orca2-tf-p1,510.81907081604004,38.641425389755014,40.6799531066823,39.634494574528844,0.9963805584281282,join_examples_dict_1,898,TopKJoin
walmart,amazon,D8,orca2-tf-p1,510.82129287719727,32.093933463796475,38.45252051582649,34.986666666666665,0.9963805584281282,join_examples_dict_1,1022,distilroberta
walmart,amazon,D8,orca2-tf-p2,504.1222734451294,42.95774647887324,35.756154747948415,39.02751119641715,0.9980610134436402,join_examples_dict_1,710,TopKJoin
walmart,amazon,D8,orca2-tf-p2,504.1235957145691,37.05521472392638,35.40445486518171,36.21103117505995,0.9980610134436402,join_examples_dict_1,815,distilroberta
walmart,amazon,D8,openhermes-ft-p1,520.6474678516388,51.62882527147088,61.31301289566237,56.05573419078242,1.0,join_examples_dict_1,1013,TopKJoin
walmart,amazon,D8,openhermes-ft-p1,520.6495041847229,44.636678200692046,60.492379835873386,51.36884021901443,1.0,join_examples_dict_1,1156,distilroberta
walmart,amazon,D8,openhermes-ft-p2,518.8992881774902,50.62370062370062,57.0926143024619,53.66391184573003,1.0,join_examples_dict_1,962,TopKJoin
walmart,amazon,D8,openhermes-ft-p2,518.8477087020874,44.61966604823748,56.38921453692849,49.81874676333506,1.0,join_examples_dict_1,1078,distilroberta
walmart,amazon,D8,openhermes-tf-p1,518.6387813091278,51.137487636003954,60.609613130128956,55.47210300429185,1.0,join_examples_dict_1,1011,TopKJoin
walmart,amazon,D8,openhermes-tf-p1,518.6401500701904,45.210384959713515,59.20281359906213,51.26903553299492,1.0,join_examples_dict_1,1117,distilroberta
walmart,amazon,D8,openhermes-tf-p2,518.0709612369537,50.94527363184079,60.02344665885111,55.1130247578041,1.0,join_examples_dict_1,1005,TopKJoin
walmart,amazon,D8,openhermes-tf-p2,518.0727422237396,45.12085944494181,59.08558030480656,51.16751269035532,1.0,join_examples_dict_1,1117,distilroberta
walmart,amazon,D8,zephyr-ft-p1,736.9879634380341,52.595936794582386,27.315357561547483,35.95679012345679,0.71858841778697,join_examples_dict_1,443,TopKJoin
walmart,amazon,D8,zephyr-ft-p1,736.9886083602905,47.62845849802372,28.25322391559203,35.467255334805,0.71858841778697,join_examples_dict_1,506,distilroberta
walmart,amazon,D8,zephyr-ft-p2,2073.8561973571777,49.152542372881356,6.799531066822978,11.946446961894953,0.641028955532575,join_examples_dict_1,118,TopKJoin
walmart,amazon,D8,zephyr-ft-p2,2073.856324195862,43.05555555555556,7.268464243845251,12.437311935807422,0.641028955532575,join_examples_dict_1,144,distilroberta
walmart,amazon,D8,zephyr-tf-p1,643.1128053665161,51.54320987654321,19.577960140679952,28.377230246389125,0.7692605997931747,join_examples_dict_1,324,TopKJoin
walmart,amazon,D8,zephyr-tf-p1,643.1131694316864,45.67567567567568,19.812426729191092,27.63695829926411,0.7692605997931747,join_examples_dict_1,370,distilroberta
walmart,amazon,D8,zephyr-tf-p2,653.943167924881,43.94904458598726,16.178194607268466,23.650385604113108,0.7516804550155118,join_examples_dict_1,314,TopKJoin
walmart,amazon,D8,zephyr-tf-p2,653.9437320232391,38.91891891891892,16.881594372801874,23.548650858544562,0.7516804550155118,join_examples_dict_1,370,distilroberta
walmart,amazon,D8,gemma3n-ft-p1,1766.5464169979095,43.33970681963034,79.71864009378663,56.15194054500412,1.0,join_examples_dict_2,1569,TopKJoin
walmart,amazon,D8,gemma3n-ft-p1,1766.549691438675,37.507246376811594,75.84994138335287,50.193948797517464,1.0,join_examples_dict_2,1725,distilroberta
walmart,amazon,D8,gemma3n-ft-p2,1670.9474489688873,43.51437699680511,79.8358733880422,56.32754342431762,1.0,join_examples_dict_2,1565,TopKJoin
