dataset_1,dataset_2,dataset,model,time (sec),precision,recall,f1,good_behavior_response_rate,examples,total_matches,weights_extracted_from
imdb,tmdb,D5,gemma3n-ft-p2,1342.2796578407288,85.48614372945045,92.6208651399491,88.91060087933562,1.0,join_examples_dict_1,2129,TopKJoin
imdb,tmdb,D5,gemma3n-ft-p2,1342.2310223579407,84.61171986660314,90.38167938931298,87.40157480314961,1.0,join_examples_dict_1,2099,distilroberta
imdb,tmdb,D5,gemma3n-tf-p1,1424.5521993637085,85.71428571428571,90.99236641221374,88.27450012342631,1.0,join_examples_dict_1,2086,TopKJoin
imdb,tmdb,D5,gemma3n-tf-p1,1424.552081823349,85.10948905109488,89.00763358778626,87.01492537313432,1.0,join_examples_dict_1,2055,distilroberta
imdb,tmdb,D5,gemma3n-tf-p2,1343.127941608429,85.73459715639811,92.06106870229007,88.78527607361963,1.0,join_examples_dict_1,2110,TopKJoin
imdb,tmdb,D5,gemma3n-tf-p2,1343.176542520523,85.18518518518519,90.12722646310432,87.58654797230466,1.0,join_examples_dict_1,2079,distilroberta
imdb,tmdb,D5,qwen2.5-ft-p1,533.3498561382294,83.27550312283137,61.06870229007634,70.46388725778039,1.0,join_examples_dict_1,1441,TopKJoin
imdb,tmdb,D5,qwen2.5-ft-p1,533.3513970375061,82.52427184466019,60.55979643765903,69.85617845611975,1.0,join_examples_dict_1,1442,distilroberta
imdb,tmdb,D5,qwen2.5-ft-p2,531.7856750488281,83.38960162052668,62.849872773536894,71.67730702263493,1.0,join_examples_dict_1,1481,TopKJoin
imdb,tmdb,D5,qwen2.5-ft-p2,531.7853720188141,82.73769386378962,62.44274809160305,71.17169373549883,1.0,join_examples_dict_1,1483,distilroberta
imdb,tmdb,D5,qwen2.5-tf-p1,533.1008312702179,83.70607028753993,66.66666666666666,74.22096317280455,1.0,join_examples_dict_1,1565,TopKJoin
imdb,tmdb,D5,qwen2.5-tf-p1,533.1495571136475,82.53664754620777,65.9033078880407,73.28805885681946,1.0,join_examples_dict_1,1569,distilroberta
imdb,tmdb,D5,qwen2.5-tf-p2,531.6241624355316,84.1931216931217,64.78371501272264,73.224043715847,1.0,join_examples_dict_1,1512,TopKJoin
imdb,tmdb,D5,qwen2.5-tf-p2,531.6240739822388,83.26771653543307,64.58015267175573,72.74290627687017,1.0,join_examples_dict_1,1524,distilroberta
imdb,tmdb,D5,llama3.1-ft-p1,546.1470789909363,80.24871982443307,55.826972010178125,65.84633853541418,0.9986601909227936,join_examples_dict_1,1367,TopKJoin
imdb,tmdb,D5,llama3.1-ft-p1,546.1472246646881,79.48339483394834,54.80916030534351,64.87951807228914,0.9986601909227936,join_examples_dict_1,1355,distilroberta
imdb,tmdb,D5,llama3.1-ft-p2,542.0996339321136,81.04460093896714,70.27989821882952,75.27936767511582,0.998325238653492,join_examples_dict_1,1704,TopKJoin
imdb,tmdb,D5,llama3.1-ft-p2,542.1503083705902,79.02467685076381,68.44783715012723,73.3569675484047,0.998325238653492,join_examples_dict_1,1702,distilroberta
imdb,tmdb,D5,llama3.1-tf-p1,542.5597467422485,80.4493307839388,85.64885496183207,82.9677101306384,0.998157762518841,join_examples_dict_1,2092,TopKJoin
imdb,tmdb,D5,llama3.1-tf-p1,542.5621423721313,77.32151189920671,84.32569974554708,80.67185978578382,0.998157762518841,join_examples_dict_1,2143,distilroberta
imdb,tmdb,D5,llama3.1-tf-p2,540.7097272872925,79.56892680736416,90.17811704834605,84.54198473282443,0.999162619326746,join_examples_dict_1,2227,TopKJoin
imdb,tmdb,D5,llama3.1-tf-p2,540.7114298343658,76.08791208791209,88.09160305343512,81.65094339622642,0.999162619326746,join_examples_dict_1,2275,distilroberta
imdb,tmdb,D5,orca2-ft-p1,396.02412056922907,82.40827845719662,44.58015267175573,57.85997357992074,0.9976553341148886,join_examples_dict_1,1063,TopKJoin
imdb,tmdb,D5,orca2-ft-p1,396.02393841743464,81.27376425855513,43.51145038167939,56.6788200198873,0.9976553341148886,join_examples_dict_1,1052,distilroberta
imdb,tmdb,D5,orca2-ft-p2,390.1792516708374,82.08269525267994,54.55470737913486,65.54570467746866,0.9996650477306984,join_examples_dict_1,1306,TopKJoin
imdb,tmdb,D5,orca2-ft-p2,390.1790134906769,81.69677926158681,52.926208651399484,64.23718344657196,0.9996650477306984,join_examples_dict_1,1273,distilroberta
imdb,tmdb,D5,orca2-tf-p1,392.16540002822876,78.16901408450704,39.541984732824424,52.517742480567755,0.9931334784793168,join_examples_dict_1,994,TopKJoin
imdb,tmdb,D5,orca2-tf-p1,392.16556191444397,75.84830339321357,38.67684478371501,51.23019885406135,0.9931334784793168,join_examples_dict_1,1002,distilroberta
imdb,tmdb,D5,orca2-tf-p2,390.4407477378846,81.98944988696307,55.36895674300254,66.09963547995139,0.999162619326746,join_examples_dict_1,1327,TopKJoin
imdb,tmdb,D5,orca2-tf-p2,390.48783278465277,80.50974512743629,54.656488549618324,65.11063958775387,0.999162619326746,join_examples_dict_1,1334,distilroberta
imdb,tmdb,D5,openhermes-ft-p1,401.90382051467896,82.5488776249095,58.01526717557252,68.14106395696354,1.0,join_examples_dict_1,1381,TopKJoin
imdb,tmdb,D5,openhermes-ft-p1,401.904226064682,81.94740582800284,58.67684478371501,68.38671411625147,1.0,join_examples_dict_1,1407,distilroberta
imdb,tmdb,D5,openhermes-ft-p2,397.69373941421514,82.80060882800609,55.36895674300254,66.3616956389143,1.0,join_examples_dict_1,1314,TopKJoin
imdb,tmdb,D5,openhermes-ft-p2,397.6931235790253,82.4981301421092,56.1323155216285,66.80799515445185,1.0,join_examples_dict_1,1337,distilroberta
imdb,tmdb,D5,openhermes-tf-p1,400.20747661590576,82.27450980392157,53.38422391857507,64.75308641975309,1.0,join_examples_dict_1,1275,TopKJoin
imdb,tmdb,D5,openhermes-tf-p1,400.20807909965515,81.46453089244852,54.351145038167935,65.2014652014652,1.0,join_examples_dict_1,1311,distilroberta
imdb,tmdb,D5,openhermes-tf-p2,398.35968375205994,82.23107569721115,52.519083969465655,64.09937888198758,1.0,join_examples_dict_1,1255,TopKJoin
imdb,tmdb,D5,openhermes-tf-p2,398.407931804657,81.57076205287714,53.38422391857507,64.53398954167949,1.0,join_examples_dict_1,1286,distilroberta
imdb,tmdb,D5,zephyr-ft-p1,1972.3022546768182,82.51833740831296,34.35114503816794,48.508803449514915,0.887623513649305,join_examples_dict_1,818,TopKJoin
imdb,tmdb,D5,zephyr-ft-p1,1972.3025019168847,82.40190249702735,35.26717557251908,49.394155381325724,0.887623513649305,join_examples_dict_1,841,distilroberta
imdb,tmdb,D5,zephyr-ft-p2,737.9277195930481,79.37649880095923,16.844783715012724,27.791771620486983,0.7320381845587004,join_examples_dict_1,417,TopKJoin
imdb,tmdb,D5,zephyr-ft-p2,737.927490234375,79.43925233644859,17.302798982188293,28.416213957375675,0.7320381845587004,join_examples_dict_1,428,distilroberta
imdb,tmdb,D5,zephyr-tf-p1,523.1804847717285,83.09433962264151,56.030534351145036,66.93009118541033,0.9459052085077876,join_examples_dict_1,1325,TopKJoin
imdb,tmdb,D5,zephyr-tf-p1,523.1808149814606,82.53851797505503,57.25190839694656,67.60817307692307,0.9459052085077876,join_examples_dict_1,1363,distilroberta
